CustomerID,recency_dist,Recency_level,frequency_buy,Frequency_level,monetary_total,Monetary_level,RFM_customer_type,period_criteria,NES_customer_type
12739,101.0,1,2,1,1013.04,2,Lost,3.2994445492316937,Sleeping Customer
12740,86.0,1,1,1,427.6,1,Lost,2.809428032019066,E2 Asleep Customer
12743,157.0,1,2,1,546.43,1,Lost,5.128839546825504,Sleeping Customer
12744,74.0,2,7,3,21279.29,5,At Risk,2.4174148182489636,E1 Sleepy Customer
12747,25.0,5,11,4,4196.01,4,Champions,0.8166941953543797,E0 Main Customer
12748,23.0,5,209,5,33719.73,5,Champions,0.7513586597260293,E0 Main Customer
12749,26.0,5,5,2,4090.88,4,Others,0.8493619631685548,E0 Main Customer
12750,151.0,1,1,1,275.88,1,Lost,4.932832939940453,Sleeping Customer
12752,104.0,1,1,1,4366.78,4,At Risk,3.3974478526742193,Sleeping Customer
12753,45.0,3,6,3,21429.39,5,Loyal Customers,1.4700495516378835,E0 Main Customer
12754,258.0,1,3,1,3010.74,3,At Risk,8.428284096057197,Sleeping Customer
12755,303.0,1,2,1,3811.95,4,At Risk,9.898333647695083,Sleeping Customer
12756,109.0,1,1,1,112.07999999999998,1,Lost,3.560786691745095,Sleeping Customer
12757,38.0,3,13,4,7857.1,4,Loyal Customers,1.2413751769386572,E0 Main Customer
12758,139.0,1,2,1,2791.59,3,At Risk,4.540819726170351,Sleeping Customer
12759,75.0,2,3,1,1531.44,2,Lost,2.450082586063139,E1 Sleepy Customer
12762,30.0,4,2,1,1898.52,2,New Customers,0.9800330344252556,E0 Main Customer
12763,161.0,1,2,1,494.08,1,Lost,5.2595106180822055,Sleeping Customer
12764,339.0,1,1,1,1693.88,2,Lost,11.074373289005388,Sleeping Customer
12766,26.0,5,7,3,6989.63,4,Loyal Customers,0.8493619631685548,E0 Main Customer
12769,261.0,1,1,1,1143.6,2,Lost,8.526287399499724,Sleeping Customer
12770,233.0,1,1,1,1351.45,2,Lost,7.6115899007028185,Sleeping Customer
12772,82.0,1,1,1,892.47,2,Lost,2.678756960762365,E2 Asleep Customer
12775,40.0,3,5,2,1386.04,2,About To Sleep,1.3067107125670074,E0 Main Customer
12778,42.0,3,6,3,822.23,1,Need Attention,1.372046248195358,E0 Main Customer
12779,60.0,2,8,3,3981.36,4,At Risk,1.9600660688505112,E1 Sleepy Customer
12781,86.0,1,2,1,826.74,1,Lost,2.809428032019066,E2 Asleep Customer
12782,27.0,4,5,2,2330.92,3,Potential Loyalist,0.8820297309827301,E0 Main Customer
12783,25.0,5,6,3,2225.91,3,Potential Loyalist,0.8166941953543797,E0 Main Customer
12784,32.0,4,2,1,574.42,1,New Customers,1.045368570053606,E0 Main Customer
12785,387.0,1,1,1,311.95,1,Lost,12.642426144085798,Sleeping Customer
12787,32.0,4,3,1,463.66,1,New Customers,1.045368570053606,E0 Main Customer
12789,88.0,1,1,1,91.85,1,Lost,2.8747635676474164,E2 Asleep Customer
12790,215.0,1,1,1,324.92,1,Lost,7.023570080047665,Sleeping Customer
12791,396.0,1,1,1,192.60000000000002,1,Lost,12.936436054413374,Sleeping Customer
12792,279.0,1,1,1,400.53999999999996,1,Lost,9.114307220154878,Sleeping Customer
12793,357.0,1,2,1,545.48,1,Lost,11.662393109660542,Sleeping Customer
12794,76.0,2,2,1,860.41,1,Lost,2.4827503538773144,E1 Sleepy Customer
12795,41.0,3,1,1,430.48,1,About To Sleep,1.3393784803811826,E0 Main Customer
12797,388.0,1,1,1,254.03,1,Lost,12.675093911899973,Sleeping Customer
12798,33.0,4,3,1,6977.04,4,Others,1.078036337867781,E0 Main Customer
12802,209.0,1,1,1,427.58,1,Lost,6.8275634731626145,Sleeping Customer
12808,59.0,2,3,1,483.65000000000003,1,Lost,1.927398301036336,E1 Sleepy Customer
12809,200.0,1,1,1,489.31,1,Lost,6.533553562835038,Sleeping Customer
12811,283.0,1,3,1,514.85,1,Lost,9.244978291411577,Sleeping Customer
12812,67.0,2,1,1,229.64000000000001,1,Lost,2.1887404435497375,E1 Sleepy Customer
12814,124.0,1,1,1,125.92,1,Lost,4.050803208957723,Sleeping Customer
12815,170.0,1,2,1,1063.46,2,Lost,5.5535205284097815,Sleeping Customer
12816,118.0,1,2,1,572.2,1,Lost,3.854796602072672,Sleeping Customer
12817,304.0,1,1,1,166.04,1,Lost,9.931001415509257,Sleeping Customer
12818,284.0,1,1,1,1542.08,2,Lost,9.277646059225754,Sleeping Customer
12820,26.0,5,4,2,942.34,2,New Customers,0.8493619631685548,E0 Main Customer
12821,237.0,1,1,1,92.72,1,Lost,7.742260971959519,Sleeping Customer
12822,93.0,1,2,1,948.88,2,Lost,3.0381024067182922,Sleeping Customer
12823,97.0,1,5,2,1759.5,2,Lost,3.168773477974993,Sleeping Customer
12824,82.0,1,1,1,397.12,1,Lost,2.678756960762365,E2 Asleep Customer
12826,25.0,5,7,3,1474.72,2,Potential Loyalist,0.8166941953543797,E0 Main Customer
12827,28.0,4,3,1,430.15000000000003,1,New Customers,0.9146974987969052,E0 Main Customer
12828,25.0,5,6,3,1018.71,2,Potential Loyalist,0.8166941953543797,E0 Main Customer
12829,359.0,1,2,1,293.0,1,Lost,11.727728645288892,Sleeping Customer
12830,60.0,2,6,3,6814.64,4,At Risk,1.9600660688505112,E1 Sleepy Customer
12831,285.0,1,1,1,215.05,1,Lost,9.310313827039929,Sleeping Customer
12832,55.0,2,2,1,383.03,1,Lost,1.7967272297796353,E1 Sleepy Customer
12833,168.0,1,1,1,417.38,1,Lost,5.488184992781432,Sleeping Customer
12834,305.0,1,1,1,312.38,1,Lost,9.963669183323432,Sleeping Customer
12836,82.0,1,4,2,2612.86,3,At Risk,2.678756960762365,E2 Asleep Customer
12837,196.0,1,1,1,134.1,1,Lost,6.402882491578337,Sleeping Customer
12838,56.0,2,2,1,683.13,1,Lost,1.8293949975938104,E1 Sleepy Customer
12839,25.0,5,14,4,5591.42,4,Champions,0.8166941953543797,E0 Main Customer
12840,166.0,1,4,2,2726.77,3,At Risk,5.422849457153081,Sleeping Customer
12841,27.0,4,25,5,4022.35,4,Champions,0.8820297309827301,E0 Main Customer
12842,93.0,1,2,1,1118.99,2,Lost,3.0381024067182922,Sleeping Customer
12843,88.0,1,8,3,1702.26,2,At Risk,2.8747635676474164,E2 Asleep Customer
12844,52.0,2,2,1,325.96000000000004,1,Lost,1.6987239263371097,E1 Sleepy Customer
12845,290.0,1,4,2,354.09,1,Lost,9.473652666110805,Sleeping Customer
12847,45.0,3,1,1,871.54,1,About To Sleep,1.4700495516378835,E0 Main Customer
12849,54.0,2,2,1,1050.8899999999999,2,Lost,1.7640594619654602,E1 Sleepy Customer
12851,119.0,1,1,1,135.18,1,Lost,3.8874643698868474,Sleeping Customer
12852,317.0,1,1,1,311.55,1,Lost,10.355682397093535,Sleeping Customer
12853,157.0,1,6,3,1957.1000000000001,3,At Risk,5.128839546825504,Sleeping Customer
12854,101.0,1,3,1,1324.5,2,Lost,3.2994445492316937,Sleeping Customer
12855,395.0,1,1,1,38.1,1,Lost,12.903768286599199,Sleeping Customer
12856,30.0,4,6,3,2179.93,3,Potential Loyalist,0.9800330344252556,E0 Main Customer
12857,233.0,1,2,1,1106.4,2,Lost,7.6115899007028185,Sleeping Customer
12863,75.0,2,1,1,521.2,1,Lost,2.450082586063139,E1 Sleepy Customer
12864,161.0,1,1,1,147.12,1,Lost,5.2595106180822055,Sleeping Customer
12865,49.0,2,2,1,1568.23,2,Lost,1.6007206228945843,E1 Sleepy Customer
12866,306.0,1,1,1,559.12,1,Lost,9.996336951137607,Sleeping Customer
12867,49.0,2,7,3,4036.82,4,At Risk,1.6007206228945843,E1 Sleepy Customer
12868,208.0,1,6,3,1607.0600000000002,2,At Risk,6.794895705348439,Sleeping Customer
12871,107.0,1,2,1,380.64,1,Lost,3.495451156116745,Sleeping Customer
12872,349.0,1,2,1,599.97,1,Lost,11.40105096714714,Sleeping Customer
12873,305.0,1,1,1,374.0,1,Lost,9.963669183323432,Sleeping Customer
12875,166.0,1,2,1,343.2300000000001,1,Lost,5.422849457153081,Sleeping Customer
12876,80.0,2,2,1,2218.02,3,At Risk,2.613421425134015,E2 Asleep Customer
12877,26.0,5,12,4,1535.77,2,Others,0.8493619631685548,E0 Main Customer
12878,259.0,1,2,1,854.99,1,Lost,8.460951863871374,Sleeping Customer
12879,67.0,2,3,1,573.22,1,Lost,2.1887404435497375,E1 Sleepy Customer
12881,298.0,1,1,1,298.0,1,Lost,9.734994808624206,Sleeping Customer
12882,32.0,4,2,1,1463.04,2,New Customers,1.045368570053606,E0 Main Customer
12883,47.0,2,4,2,703.47,1,Lost,1.5353850872662338,E1 Sleepy Customer
12884,111.0,1,1,1,309.05,1,Lost,3.626122227373446,Sleeping Customer
12885,86.0,1,3,1,1175.22,2,Lost,2.809428032019066,E2 Asleep Customer
12886,90.0,1,2,1,1378.4,2,Lost,2.940099103275767,E2 Asleep Customer
12888,237.0,1,2,1,354.12,1,Lost,7.742260971959519,Sleeping Customer
12890,47.0,2,1,1,380.46999999999997,1,Lost,1.5353850872662338,E1 Sleepy Customer
12891,208.0,1,3,1,331.0,1,Lost,6.794895705348439,Sleeping Customer
12893,53.0,2,1,1,188.14,1,Lost,1.731391694151285,E1 Sleepy Customer
12895,65.0,2,2,1,372.8,1,Lost,2.1234049079213873,E1 Sleepy Customer
12897,227.0,1,2,1,216.5,1,Lost,7.415583293817767,Sleeping Customer
12901,31.0,4,28,5,17654.54,5,Champions,1.0127008022394308,E0 Main Customer
12902,287.0,1,1,1,138.68,1,Lost,9.375649362668279,Sleeping Customer
12904,41.0,3,2,1,509.58,1,About To Sleep,1.3393784803811826,E0 Main Customer
12906,34.0,3,5,2,2919.81,3,Need Attention,1.1107041056819564,E0 Main Customer
12908,199.0,1,2,1,750.0,1,Lost,6.500885795020862,Sleeping Customer
12909,62.0,2,5,2,2178.67,3,At Risk,2.0254016044788616,E1 Sleepy Customer
12910,46.0,3,8,3,3075.04,3,Need Attention,1.5027173194520587,E1 Sleepy Customer
12912,25.0,5,5,2,1662.3,2,New Customers,0.8166941953543797,E0 Main Customer
12913,27.0,4,5,2,2483.63,3,Potential Loyalist,0.8820297309827301,E0 Main Customer
12915,171.0,1,2,1,363.65,1,Lost,5.586188296223957,Sleeping Customer
12916,161.0,1,4,2,3006.15,3,At Risk,5.2595106180822055,Sleeping Customer
12917,151.0,1,1,1,594.0,1,Lost,4.932832939940453,Sleeping Customer
12919,31.0,4,6,3,1335.19,2,Potential Loyalist,1.0127008022394308,E0 Main Customer
12920,40.0,3,1,1,164.23,1,About To Sleep,1.3067107125670074,E0 Main Customer
12921,32.0,4,37,5,16587.09,5,Champions,1.045368570053606,E0 Main Customer
12922,184.0,1,1,1,405.38,1,Lost,6.010869277808235,Sleeping Customer
12923,87.0,1,1,1,176.97,1,Lost,2.8420957998332415,E2 Asleep Customer
12924,111.0,1,4,2,933.7,2,Lost,3.626122227373446,Sleeping Customer
12925,27.0,4,2,1,694.05,1,New Customers,0.8820297309827301,E0 Main Customer
12928,58.0,2,5,2,2062.7000000000003,3,At Risk,1.894730533222161,E1 Sleepy Customer
12929,334.0,1,1,1,117.85,1,Lost,10.911034449934512,Sleeping Customer
12930,101.0,1,2,1,415.8,1,Lost,3.2994445492316937,Sleeping Customer
12931,44.0,3,15,4,42055.96,5,Loyal Customers,1.4373817838237082,E0 Main Customer
12933,47.0,2,3,1,607.53,1,Lost,1.5353850872662338,E1 Sleepy Customer
12935,25.0,5,7,3,2160.7,3,Potential Loyalist,0.8166941953543797,E0 Main Customer
12936,40.0,3,4,2,1063.9,2,About To Sleep,1.3067107125670074,E0 Main Customer
12937,38.0,3,4,2,1504.27,2,About To Sleep,1.2413751769386572,E0 Main Customer
12938,48.0,2,1,1,114.14,1,Lost,1.568052855080409,E1 Sleepy Customer
12939,87.0,1,8,3,11581.8,5,At Risk,2.8420957998332415,E2 Asleep Customer
12940,77.0,2,2,1,913.54,2,Lost,2.5154181216914893,E2 Asleep Customer
12942,154.0,1,3,1,683.9,1,Lost,5.0308362433829785,Sleeping Customer
12944,58.0,2,2,1,604.51,1,Lost,1.894730533222161,E1 Sleepy Customer
12945,311.0,1,1,1,462.95,1,Lost,10.159675790208484,Sleeping Customer
12947,166.0,1,6,3,1603.99,2,At Risk,5.422849457153081,Sleeping Customer
12948,39.0,3,7,3,2064.95,3,Need Attention,1.2740429447528323,E0 Main Customer
12949,53.0,2,8,3,4167.22,4,At Risk,1.731391694151285,E1 Sleepy Customer
12950,25.0,5,3,1,1843.0,2,New Customers,0.8166941953543797,E0 Main Customer
12951,31.0,4,6,3,1064.07,2,Potential Loyalist,1.0127008022394308,E0 Main Customer
12952,28.0,4,4,2,1387.79,2,New Customers,0.9146974987969052,E0 Main Customer
12953,32.0,4,1,1,329.85,1,New Customers,1.045368570053606,E0 Main Customer
12955,24.0,5,11,4,4757.16,4,Champions,0.7840264275402045,E0 Main Customer
12956,329.0,1,1,1,108.07,1,Lost,10.747695610863637,Sleeping Customer
12957,32.0,4,8,3,4017.54,4,Loyal Customers,1.045368570053606,E0 Main Customer
12962,30.0,4,2,1,266.39,1,New Customers,0.9800330344252556,E0 Main Customer
12963,31.0,4,8,3,1856.63,2,Potential Loyalist,1.0127008022394308,E0 Main Customer
12965,112.0,1,1,1,771.91,1,Lost,3.658789995187621,Sleeping Customer
12966,32.0,4,1,1,160.18,1,New Customers,1.045368570053606,E0 Main Customer
12967,381.0,1,2,1,1660.9,2,Lost,12.446419537200747,Sleeping Customer
12968,135.0,1,1,1,135.95,1,Lost,4.41014865491365,Sleeping Customer
12970,30.0,4,4,2,452.24,1,New Customers,0.9800330344252556,E0 Main Customer
12971,26.0,5,86,5,11189.91,5,Champions,0.8493619631685548,E0 Main Customer
12974,220.0,1,1,1,144.8,1,Lost,7.186908919118541,Sleeping Customer
12976,234.0,1,1,1,738.6,1,Lost,7.644257668516993,Sleeping Customer
12977,179.0,1,1,1,39.239999999999995,1,Lost,5.847530438737358,Sleeping Customer
12980,180.0,1,9,3,7374.900000000001,4,At Risk,5.880198206551534,Sleeping Customer
12981,52.0,2,2,1,372.21999999999997,1,Lost,1.6987239263371097,E1 Sleepy Customer
12982,265.0,1,1,1,390.54,1,Lost,8.656958470756425,Sleeping Customer
12984,41.0,3,1,1,97.5,1,About To Sleep,1.3393784803811826,E0 Main Customer
12985,23.0,5,2,1,1239.38,2,New Customers,0.7513586597260293,E0 Main Customer
12987,96.0,1,2,1,558.7,1,Lost,3.136105710160818,Sleeping Customer
12988,315.0,1,1,1,535.32,1,Lost,10.290346861465183,Sleeping Customer
12989,26.0,5,15,4,6924.110000000001,4,Champions,0.8493619631685548,E0 Main Customer
12990,54.0,2,3,1,409.5,1,Lost,1.7640594619654602,E1 Sleepy Customer
12991,46.0,3,2,1,503.76,1,About To Sleep,1.5027173194520587,E1 Sleepy Customer
12993,46.0,3,4,2,414.76,1,About To Sleep,1.5027173194520587,E1 Sleepy Customer
12994,27.0,4,3,1,974.4200000000001,2,New Customers,0.8820297309827301,E0 Main Customer
12995,108.0,1,1,1,211.32,1,Lost,3.5281189239309203,Sleeping Customer
12997,45.0,3,4,2,1226.89,2,About To Sleep,1.4700495516378835,E0 Main Customer
12999,219.0,1,3,1,455.88,1,Lost,7.154241151304366,Sleeping Customer
13000,129.0,1,3,1,534.85,1,Lost,4.214142048028599,Sleeping Customer
13001,27.0,4,13,4,9818.82,5,Champions,0.8820297309827301,E0 Main Customer
13002,341.0,1,1,1,120.94999999999999,1,Lost,11.13970882463374,Sleeping Customer
13003,128.0,1,3,1,149.05,1,Lost,4.181474280214424,Sleeping Customer
13004,34.0,3,18,4,5655.91,4,Loyal Customers,1.1107041056819564,E0 Main Customer
13005,196.0,1,2,1,513.7,1,Lost,6.402882491578337,Sleeping Customer
13006,79.0,2,1,1,81.57,1,Lost,2.58075365731984,E2 Asleep Customer
13008,346.0,1,1,1,229.46999999999997,1,Lost,11.303047663704614,Sleeping Customer
13011,395.0,1,1,1,50.550000000000004,1,Lost,12.903768286599199,Sleeping Customer
13012,32.0,4,8,3,1661.8400000000001,2,Potential Loyalist,1.045368570053606,E0 Main Customer
13013,24.0,5,13,4,4810.9400000000005,4,Champions,0.7840264275402045,E0 Main Customer
13014,33.0,4,10,4,3466.2799999999997,3,Loyal Customers,1.078036337867781,E0 Main Customer
13015,76.0,2,5,2,3346.28,3,At Risk,2.4827503538773144,E1 Sleepy Customer
13016,96.0,1,3,1,789.89,1,Lost,3.136105710160818,Sleeping Customer
13017,30.0,4,1,1,204.0,1,New Customers,0.9800330344252556,New Customer
13018,39.0,3,28,5,7277.7,4,Loyal Customers,1.2740429447528323,E0 Main Customer
13021,27.0,4,9,3,2616.38,3,Potential Loyalist,0.8820297309827301,E0 Main Customer
13023,87.0,1,2,1,689.9,1,Lost,2.8420957998332415,E2 Asleep Customer
13026,24.0,5,5,2,975.36,2,New Customers,0.7840264275402045,E0 Main Customer
13027,136.0,1,6,3,6912.0,4,At Risk,4.442816422727826,Sleeping Customer
13028,45.0,3,2,1,661.3199999999999,1,About To Sleep,1.4700495516378835,E0 Main Customer
13029,53.0,2,3,1,1247.5,2,Lost,1.731391694151285,E1 Sleepy Customer
13030,34.0,3,2,1,799.48,1,About To Sleep,1.1107041056819564,E0 Main Customer
13032,75.0,2,2,1,1010.18,2,Lost,2.450082586063139,E1 Sleepy Customer
13033,380.0,1,1,1,190.55,1,Lost,12.413751769386572,Sleeping Customer
13034,77.0,2,2,1,642.77,1,Lost,2.5154181216914893,E2 Asleep Customer
13035,96.0,1,2,1,921.88,2,Lost,3.136105710160818,Sleeping Customer
13037,161.0,1,3,1,881.07,2,Lost,5.2595106180822055,Sleeping Customer
13038,103.0,1,3,1,908.46,2,Lost,3.3647800848600444,Sleeping Customer
13040,31.0,4,2,1,676.99,1,New Customers,1.0127008022394308,E0 Main Customer
13043,296.0,1,1,1,516.42,1,Lost,9.669659272995855,Sleeping Customer
13044,314.0,1,1,1,560.47,1,Lost,10.257679093651008,Sleeping Customer
13045,122.0,1,1,1,305.28000000000003,1,Lost,3.985467673329373,Sleeping Customer
13046,53.0,2,2,1,629.31,1,Lost,1.731391694151285,E1 Sleepy Customer
13047,54.0,2,10,4,3237.54,3,At Risk,1.7640594619654602,E1 Sleepy Customer
13048,37.0,3,4,2,1835.91,2,About To Sleep,1.2087074091244818,E0 Main Customer
13049,87.0,1,2,1,656.6800000000001,1,Lost,2.8420957998332415,E2 Asleep Customer
13050,37.0,3,17,4,5836.86,4,Loyal Customers,1.2087074091244818,E0 Main Customer
13052,235.0,1,1,1,348.15000000000003,1,Lost,7.676925436331169,Sleeping Customer
13055,101.0,1,3,1,1214.41,2,Lost,3.2994445492316937,Sleeping Customer
13058,47.0,2,3,1,271.40000000000003,1,Lost,1.5353850872662338,E1 Sleepy Customer
13059,272.0,1,1,1,183.4,1,Lost,8.885632845455651,Sleeping Customer
13060,276.0,1,1,1,307.53,1,Lost,9.016303916712351,Sleeping Customer
13061,95.0,1,1,1,248.61,1,Lost,3.103437942346643,Sleeping Customer
13062,214.0,1,1,1,346.98,1,Lost,6.99090231223349,Sleeping Customer
13064,35.0,3,4,2,1119.49,2,About To Sleep,1.1433718734961316,E0 Main Customer
13065,396.0,1,1,1,205.86,1,Lost,12.936436054413374,Sleeping Customer
13066,47.0,2,2,1,470.8,1,Lost,1.5353850872662338,E1 Sleepy Customer
13067,105.0,1,1,1,115.46000000000001,1,Lost,3.4301156204883947,Sleeping Customer
13068,33.0,4,2,1,344.0,1,New Customers,1.078036337867781,E0 Main Customer
13069,23.0,5,24,5,4436.12,4,Champions,0.7513586597260293,E0 Main Customer
13070,215.0,1,1,1,228.8,1,Lost,7.023570080047665,Sleeping Customer
13072,289.0,1,1,1,177.15,1,Lost,9.440984898296628,Sleeping Customer
13075,152.0,1,1,1,919.61,2,Lost,4.965500707754629,Sleeping Customer
13077,24.0,5,4,2,729.27,1,New Customers,0.7840264275402045,E0 Main Customer
13078,26.0,5,26,5,12627.94,5,Champions,0.8493619631685548,E0 Main Customer
13079,27.0,4,5,2,220.10000000000002,1,New Customers,0.8820297309827301,E0 Main Customer
13080,202.0,1,1,1,58.08,1,Lost,6.5988890984633874,Sleeping Customer
13081,34.0,3,11,4,28337.38,5,Loyal Customers,1.1107041056819564,E0 Main Customer
13082,149.0,1,9,3,3613.63,3,At Risk,4.867497404312103,Sleeping Customer
13083,27.0,4,2,1,303.75,1,New Customers,0.8820297309827301,E0 Main Customer
13085,180.0,1,2,1,416.08000000000004,1,Lost,5.880198206551534,Sleeping Customer
13089,25.0,5,97,5,58825.83,5,Champions,0.8166941953543797,E0 Main Customer
13090,31.0,4,14,4,8910.82,5,Champions,1.0127008022394308,E0 Main Customer
13091,51.0,2,1,1,345.82,1,Lost,1.6660561585229345,E1 Sleepy Customer
13092,93.0,1,5,2,477.83,1,Lost,3.0381024067182922,Sleeping Customer
13093,298.0,1,8,3,7832.47,4,At Risk,9.734994808624206,Sleeping Customer
13094,44.0,3,12,4,1927.3200000000002,2,Others,1.4373817838237082,E0 Main Customer
13095,93.0,1,1,1,74.39999999999999,1,Lost,3.0381024067182922,Sleeping Customer
13097,55.0,2,10,4,6010.42,4,Cannot Lose Them,1.7967272297796353,E1 Sleepy Customer
13098,24.0,5,28,5,28882.44,5,Champions,0.7840264275402045,E0 Main Customer
13099,122.0,1,1,1,207.35999999999999,1,Lost,3.985467673329373,Sleeping Customer
13101,257.0,1,1,1,101.19,1,Lost,8.395616328243023,Sleeping Customer
13102,24.0,5,24,5,6424.09,4,Champions,0.7840264275402045,E0 Main Customer
13103,62.0,2,1,1,243.94,1,Lost,2.0254016044788616,E1 Sleepy Customer
13104,26.0,5,6,3,1098.48,2,Potential Loyalist,0.8493619631685548,E0 Main Customer
13106,156.0,1,1,1,76.5,1,Lost,5.096171779011329,Sleeping Customer
13107,67.0,2,4,2,1531.6200000000001,2,Lost,2.1887404435497375,E1 Sleepy Customer
13108,395.0,1,1,1,350.06,1,Lost,12.903768286599199,Sleeping Customer
13109,82.0,1,2,1,786.54,1,Lost,2.678756960762365,E2 Asleep Customer
13110,54.0,2,7,3,1488.67,2,At Risk,1.7640594619654602,E1 Sleepy Customer
13113,23.0,5,24,5,12245.960000000001,5,Champions,0.7513586597260293,E0 Main Customer
13115,34.0,3,4,2,2294.78,3,Need Attention,1.1107041056819564,E0 Main Customer
13116,161.0,1,1,1,501.14,1,Lost,5.2595106180822055,Sleeping Customer
13117,44.0,3,8,3,984.91,2,Need Attention,1.4373817838237082,E0 Main Customer
13118,42.0,3,5,2,1197.81,2,About To Sleep,1.372046248195358,E0 Main Customer
13120,261.0,1,1,1,30.599999999999998,1,Lost,8.526287399499724,Sleeping Customer
13121,292.0,1,1,1,283.73,1,Lost,9.538988201739155,Sleeping Customer
13122,117.0,1,2,1,922.39,2,Lost,3.8221288342584967,Sleeping Customer
13124,112.0,1,3,1,3866.33,4,At Risk,3.658789995187621,Sleeping Customer
13126,27.0,4,8,3,2099.64,3,Potential Loyalist,0.8820297309827301,E0 Main Customer
13127,100.0,1,1,1,259.17,1,Lost,3.266776781417519,Sleeping Customer
13130,117.0,1,1,1,64.0,1,Lost,3.8221288342584967,Sleeping Customer
13131,46.0,3,3,1,1073.3,2,About To Sleep,1.5027173194520587,E1 Sleepy Customer
13132,284.0,1,1,1,77.3,1,Lost,9.277646059225754,Sleeping Customer
13133,296.0,1,2,1,109.8,1,Lost,9.669659272995855,Sleeping Customer
13134,108.0,1,4,2,1793.58,2,Lost,3.5281189239309203,Sleeping Customer
13135,219.0,1,1,1,3096.0,3,At Risk,7.154241151304366,Sleeping Customer
13136,79.0,2,5,2,2607.61,3,At Risk,2.58075365731984,E2 Asleep Customer
13137,33.0,4,8,3,3650.41,4,Loyal Customers,1.078036337867781,E0 Main Customer
13138,45.0,3,6,3,962.39,2,Need Attention,1.4700495516378835,E0 Main Customer
13139,39.0,3,7,3,5064.94,4,Loyal Customers,1.2740429447528323,E0 Main Customer
13140,131.0,1,3,1,423.72,1,Lost,4.279477583656949,Sleeping Customer
13141,107.0,1,5,2,2388.75,3,At Risk,3.495451156116745,Sleeping Customer
13142,42.0,3,1,1,307.09,1,About To Sleep,1.372046248195358,E0 Main Customer
13144,355.0,1,1,1,110.95,1,Lost,11.597057574032192,Sleeping Customer
13145,62.0,2,4,2,618.52,1,Lost,2.0254016044788616,E1 Sleepy Customer
13146,49.0,2,1,1,228.91,1,Lost,1.6007206228945843,E1 Sleepy Customer
13147,33.0,4,4,2,712.8000000000001,1,New Customers,1.078036337867781,E0 Main Customer
13148,52.0,2,12,4,3707.12,4,Cannot Lose Them,1.6987239263371097,E1 Sleepy Customer
13149,37.0,3,4,2,1676.06,2,About To Sleep,1.2087074091244818,E0 Main Customer
13151,318.0,1,1,1,1257.8700000000001,2,Lost,10.38835016490771,Sleeping Customer
